21:24:20.481391,-5.4487,-1.9201
21:24:21.783303,-5.4638,-1.9214
21:24:21.918970,-5.4788,-1.9227
21:24:21.987297,-5.4938,-1.924
21:24:22.047559,-5.4788,-1.9227
21:24:22.102629,-5.4818,-1.9145
21:24:22.229847,-5.4818,-1.9145
21:24:22.427273,-5.4818,-1.9145
21:24:22.626695,-5.4818,-1.9145
21:24:22.827209,-5.4818,-1.9145
21:24:23.027788,-5.4788,-1.9227
21:24:23.220236,-5.4788,-1.9227
21:24:23.426252,-5.4878,-1.8982
21:24:23.627566,-5.5148,-1.867
21:24:23.828175,-5.5626,-1.7789
21:24:24.027770,-5.5596,-1.7449
21:24:24.227728,-5.5537,-1.7189
21:24:24.419616,-5.5537,-1.7189
21:24:24.619710,-5.5626,-1.7367
21:24:24.827572,-5.5596,-1.7449
21:24:25.019589,-5.5566,-1.753
21:24:25.221616,-5.5596,-1.7449
21:24:25.420200,-5.5566,-1.753
21:24:25.619754,-5.5417,-1.7515
21:24:25.818694,-5.5626,-1.7367
21:24:26.027732,-5.5746,-1.7041
21:24:26.226917,-5.5597,-1.6602
21:24:26.428980,-5.5687,-1.6357
21:24:26.628928,-5.5777,-1.6112
21:24:26.829215,-5.5926,-1.6129
21:24:27.020378,-5.5747,-1.6194
21:24:27.219659,-5.5627,-1.6521
21:24:27.419491,-5.5657,-1.6863
21:24:27.620335,-5.5507,-1.727
21:24:27.820742,-5.5117,-1.7908
21:24:28.021672,-5.5148,-1.8249
21:24:28.223135,-5.5178,-1.8588
21:24:28.418417,-5.4908,-1.8479
21:24:28.620207,-5.5028,-1.8575
21:24:28.821081,-5.4848,-1.9064
21:24:29.019376,-5.4878,-1.8982
21:24:29.221036,-5.4518,-1.954
21:24:29.421248,-5.4668,-1.9553
21:24:29.618364,-5.4998,-1.9497
21:24:29.820342,-5.4848,-1.9064
21:24:30.020355,-5.4788,-1.8806
21:24:30.219303,-5.4968,-1.8316
21:24:30.419092,-5.5028,-1.8575
21:24:30.620693,-5.5327,-1.8181
21:24:30.820874,-5.5417,-1.7515
21:24:31.019955,-5.5537,-1.6765
21:24:31.221815,-5.5717,-1.6276
21:24:31.417107,-5.5867,-1.5868
21:24:31.620965,-5.5448,-1.5734
21:24:31.818307,-5.5298,-1.5717
21:24:32.019796,-5.5117,-1.5782
21:24:32.219317,-5.4693,-1.6076
21:24:32.419828,-5.4664,-1.6587
21:24:32.618251,-5.4785,-1.7111
21:24:32.817830,-5.4393,-1.7753
21:24:33.018094,-5.3723,-1.8285
21:24:33.219910,-5.3046,-1.8393
21:24:33.420115,-5.0394,-1.85
21:24:33.621248,-4.9066,-1.891
21:24:33.818935,-4.923,-1.8924
21:24:34.018642,-4.9457,-1.8768
21:24:34.220065,-4.9418,-1.8413
21:24:34.419250,-5.0113,-1.6982
21:24:34.619425,-5.0113,-1.6982
21:24:34.817485,-4.9685,-1.6762
21:24:35.019701,-4.6665,-1.6454
21:24:35.220260,-4.5276,-1.6312
21:24:35.418928,-4.478,-1.617
21:24:35.619401,-4.4943,-1.5726
21:24:35.820120,-4.4989,-1.6099
21:24:36.018904,-4.4289,-1.8505
21:24:36.218116,-4.4159,-1.8859
21:24:36.419354,-4.3739,-1.9007
21:24:36.618103,-4.15,-1.9012
21:24:36.817506,-4.0487,-1.8651
21:24:37.017976,-3.9222,-1.8925
21:24:37.220076,-3.8682,-1.8788
21:24:37.419261,-3.9222,-1.8925
21:24:37.619338,-3.9412,-1.894
21:24:37.818895,-3.9132,-1.8635
21:24:38.018961,-3.9042,-1.8344
21:24:38.220039,-3.9177,-1.7977
21:24:38.419671,-4.0445,-1.5059
21:24:38.627042,-3.9111,-1.4915
21:24:38.827196,-3.6917,-1.5363
21:24:39.027467,-3.6735,-1.417
21:24:39.219423,-3.6762,-1.4663
21:24:39.419777,-3.6231,-1.4409
21:24:39.619064,-3.5787,-1.505
21:24:39.819532,-3.4033,-1.7537
21:24:40.021439,-3.4606,-1.827
21:24:40.219163,-3.4332,-1.8443
21:24:40.418990,-3.4263,-1.8633
21:24:40.620342,-3.3854,-1.8601
21:24:40.818360,-3.3923,-1.8411
21:24:41.018293,-3.4332,-1.8443
21:24:41.218779,-3.4332,-1.8443
21:24:41.419523,-3.4472,-1.8064
21:24:41.619451,-3.3923,-1.8411
21:24:41.821606,-3.4501,-1.8554
21:24:42.019868,-3.4402,-1.8254
21:24:42.222337,-3.3718,-1.8395
21:24:42.421538,-3.4606,-1.827
21:24:42.619799,-3.3923,-1.8411
21:24:42.819829,-3.3923,-1.8411
21:24:43.021721,-3.3477,-1.8474
21:24:43.230251,-3.3889,-1.8506
21:24:43.420590,-3.4128,-1.8427
21:24:43.620828,-3.4059,-1.8617
21:24:43.820913,-3.4332,-1.8443
21:24:44.022923,-3.4263,-1.8633
21:24:44.222213,-3.4432,-1.8744
21:24:44.419758,-3.3508,-1.8966
21:24:44.622043,-3.2123,-1.8664
21:24:44.820927,-3.1702,-1.8632
21:24:45.020345,-3.0638,-1.9149
21:24:45.219008,-3.0994,-1.8777
21:24:45.420088,-3.1313,-1.8503
21:24:45.620879,-3.1101,-1.8486
21:24:45.820813,-3.0923,-1.8373
21:24:46.020004,-3.0958,-1.8276
21:24:46.221166,-3.0923,-1.8373
21:24:46.419884,-3.0994,-1.8179
21:24:46.621255,-3.1065,-1.7984
21:24:46.821358,-3.0923,-1.7773
21:24:47.020273,-3.1668,-1.7535
21:24:47.219017,-3.1634,-1.7033
21:24:47.418541,-3.1457,-1.6917
21:24:47.620312,-3.1988,-1.6664
21:24:47.819076,-3.1847,-1.6451
21:24:48.019674,-3.1776,-1.6645
21:24:48.219547,-3.1244,-1.6295
21:24:48.420111,-3.1173,-1.649
21:24:48.619637,-3.0384,-1.6216
21:24:48.818108,-2.9033,-1.4965
21:24:49.018950,-2.7366,-1.5731
21:24:49.218497,-2.5994,-1.4976
21:24:49.420428,-2.492,-1.5292
21:24:49.617093,-2.4846,-1.5495
21:24:49.820979,-2.5041,-1.5618
21:24:50.019487,-2.4892,-1.6024
21:24:50.220011,-2.5788,-1.6833
21:24:50.420956,-2.541,-1.7217
21:24:50.617921,-2.4994,-1.7703
21:24:50.819000,-2.504,-1.8225
21:24:51.020097,-2.5316,-1.8763
21:24:51.219500,-2.3851,-1.8865
21:24:51.419676,-2.3616,-1.8848
21:24:51.620965,-2.3344,-1.8933
21:24:51.820405,-2.3344,-1.8933
21:24:52.019712,-2.3456,-1.8628
21:24:52.220393,-2.2082,-1.9055
21:24:52.419475,-2.1171,-1.952
21:24:52.620122,-2.1058,-1.9829
21:24:52.821213,-2.0611,-1.9695
21:24:53.022044,-2.0367,-1.9679
21:24:53.220340,-2.0594,-1.9058
21:24:53.420231,-2.067,-1.8851
21:24:53.619521,-2.0746,-1.8644
21:24:53.820466,-2.0317,-1.776
21:24:54.020785,-2.0202,-1.8072
21:24:54.220339,-2.0752,-1.7259
21:24:54.420623,-2.0958,-1.7383
21:24:54.618894,-2.1012,-1.7919
21:24:54.820961,-2.0996,-1.7279
21:24:55.019927,-2.0828,-1.7052
21:24:55.220916,-2.0338,-1.7012
21:24:55.418864,-2.0529,-1.6491
21:24:55.619917,-1.9292,-1.6386
21:24:55.822498,-1.8366,-1.609
21:24:56.020777,-1.4976,-1.5909
21:24:56.221124,-1.5015,-1.5801
21:24:56.422460,-1.5278,-1.5824
21:24:56.620560,-1.5943,-1.6213
21:24:56.819845,-1.4857,-1.6233
21:24:57.021585,-1.5904,-1.632
21:24:57.219779,-1.5225,-1.6707
21:24:57.420528,-1.5526,-1.662
21:24:57.621280,-1.5211,-1.7479
21:24:57.821322,-1.5172,-1.7586
21:24:58.020711,-1.5054,-1.7908
21:24:58.220709,-1.4936,-1.823
21:24:58.422117,-1.534,-1.8588
21:24:58.621038,-1.4292,-1.8516
21:24:58.819822,-1.319,-1.8551
21:24:59.019376,-1.2224,-1.8931
21:24:59.221174,-1.1602,-1.9114
21:24:59.420573,-1.1602,-1.9114
21:24:59.620393,-1.141,-1.8878
21:24:59.821182,-1.145,-1.8768
21:25:00.022833,-1.1802,-1.8568
21:25:00.222216,-1.0983,-1.8512
21:25:00.419817,-1.165,-1.8221
21:25:00.619790,-1.1264,-1.7744
21:25:00.820503,-1.103,-1.7614
21:25:01.020804,-1.0835,-1.7373
21:25:01.218957,-0.98472,-1.6958
21:25:01.420699,-0.86415,-1.7095
21:25:01.620118,-0.71732,-1.71
21:25:01.820255,-0.71732,-1.71
21:25:02.019799,-0.67196,-1.6718
21:25:02.219988,-0.52174,-1.672
21:25:02.419945,-0.568,-1.7106
21:25:02.619137,-0.5389,-1.79
21:25:02.818635,-0.47169,-1.8087
21:25:03.020497,-0.4762,-1.879
21:25:03.219448,-0.44249,-1.8885
21:25:03.421095,-0.44249,-1.8885
21:25:03.620117,-0.42997,-1.9227
21:25:03.820672,-0.31068,-1.9154
21:25:04.021116,-0.089417,-1.9256
21:25:04.221330,-0.010586,-1.9685
21:25:04.420468,0.064516,-2
21:25:04.620986,0.13156,-2.0083
21:25:04.822799,0.17171,-2.0301
21:25:05.020718,0.19476,-2.0049
21:25:05.220548,0.18614,-1.9813
21:25:05.421887,0.1459,-1.9596
21:25:05.619356,0.074402,-1.9397
21:25:05.821498,0.065828,-1.9163
