21:25:04,50  0.13156  -2.0083
21:25:04,75  0.17171  -2.0301
21:25:05,00  0.19476  -2.0049
21:25:05,25  0.18614  -1.9813
21:25:05,50  0.1459  -1.9596
21:25:05,50  0.074402  -1.9397
21:25:05,75  0.065828  -1.9163
21:25:06,00  0.026003  -1.8948
21:25:06,25  0.017445  -1.8714
21:25:06,50  0.09858  -1.8303
21:25:06,50  0.33665  -1.7662
21:25:06,75  0.51314  -1.7913
21:25:07,00  0.67507  -1.7683
21:25:07,25  0.67951  -1.7804
21:25:07,50  0.61703  -1.7969
21:25:07,50  0.66373  -1.8311
21:25:07,75  0.66816  -1.8432
21:26:38,50  0.81376  -1.9588
21:26:39,75  0.82267  -1.9831
21:26:40,00  0.82267  -1.9831
21:26:40,00  0.82713  -1.9953
21:26:40,00  0.85669  -1.9813
21:26:40,25  0.79322  -1.9971
21:26:40,25  0.79322  -1.9971
21:26:40,50  0.82267  -1.9831
21:26:40,75  0.82267  -1.9831
21:26:40,75  0.82267  -1.9831
21:26:41,00  0.85223  -1.9691
21:26:41,25  0.8093  -1.9466
21:26:41,50  0.8433  -1.9447
21:26:41,75  0.82991  -1.9081
21:26:41,75  0.81651  -1.8715
21:26:42,00  0.81928  -1.7839
21:26:42,25  0.80139  -1.735
21:26:42,50  0.74061  -1.664
21:26:42,75  0.74508  -1.6762
21:26:42,75  0.77902  -1.6738
21:26:43,00  0.74508  -1.6762
21:26:43,25  0.75401  -1.7006
21:26:43,50  0.79244  -1.7105
21:26:43,75  0.7674  -1.7372
21:26:43,75  0.80139  -1.735
21:26:44,00  0.80586  -1.7472
21:26:44,25  0.81033  -1.7594
21:26:44,50  0.72908  -1.7273
21:26:44,75  0.83998  -1.7449
21:26:44,75  0.93407  -1.7134
21:26:45,00  0.99889  -1.6964
21:26:45,25  0.94308  -1.7381
21:26:45,50  0.9566  -1.775
21:26:45,75  1.079  -1.8178
21:26:45,75  1.0926  -1.855
21:26:46,00  1.1062  -1.8921
21:26:46,25  1.3014  -1.9319
21:26:46,50  1.5642  -1.9433
21:26:46,75  1.6843  -1.9628
21:26:46,75  1.7076  -1.9226
21:26:47,00  1.6657  -1.9119
21:26:47,25  1.7262  -1.8694
21:26:47,50  1.6889  -1.8715
21:26:47,75  1.6842  -1.8588
21:26:47,75  1.6796  -1.846
21:26:48,00  1.6471  -1.8609
21:26:48,25  1.6842  -1.8588
21:26:48,50  1.6842  -1.8588
21:26:48,75  1.6702  -1.8205
21:26:48,75  1.6702  -1.8205
21:26:49,00  1.6935  -1.7799
21:26:49,25  1.6841  -1.7543
21:26:49,50  1.7449  -1.7111
21:26:49,75  2.0162  -1.7067
21:26:49,75  2.2016  -1.6679
21:26:50,00  2.0842  -1.6756
21:26:50,25  2.1232  -1.6731
21:26:50,50  2.0597  -1.7173
21:26:50,75  2.1862  -1.7361
21:26:50,75  2.1176  -1.7671
21:26:51,00  2.1614  -1.7778
21:26:51,25  2.1224  -1.7801
21:26:51,50  2.1224  -1.7801
21:26:51,75  2.0883  -1.7955
21:26:51,75  2.093  -1.8086
21:26:52,00  2.0299  -1.8521
21:26:52,25  2.1216  -1.8868
21:26:52,50  2.5279  -1.8915
21:26:52,75  2.6141  -1.9005
21:26:52,75  2.6141  -1.9005
21:26:53,00  2.5946  -1.8471
21:26:53,25  2.5946  -1.8471
21:26:53,50  2.5441  -1.8227
21:26:53,75  2.5799  -1.8071
21:26:53,75  2.5897  -1.8338
21:26:54,00  2.6305  -1.8315
21:26:54,25  2.6256  -1.8181
21:26:54,50  2.5848  -1.8204
21:26:54,75  2.5799  -1.8071
21:26:54,75  2.6207  -1.8047
21:26:55,00  2.6159  -1.7913
21:26:55,25  2.611  -1.778
21:26:55,50  2.5604  -1.7537
21:26:55,75  2.5914  -1.7245
21:26:55,75  2.9086  -1.6632
21:26:56,00  3.0358  -1.6551
21:26:56,25  3.218  -1.6717
21:26:56,50  3.1365  -1.6908
21:26:56,75  3.0986  -1.7072
21:26:56,75  3.1036  -1.7209
21:26:57,00  3.1136  -1.7483
21:26:57,25  3.1136  -1.7483
21:26:57,50  3.0331  -1.767
21:26:57,75  3.0431  -1.7943
21:26:57,75  3.0758  -1.7645
21:26:58,00  3.0431  -1.7943
21:26:58,25  3.0431  -1.7943
21:26:58,50  3.0381  -1.7806
21:26:58,75  3.0381  -1.7806
21:26:58,75  3.0431  -1.7943
21:26:59,00  3.0381  -1.7806
21:26:59,25  3.0808  -1.7782
21:26:59,50  3.0481  -1.8079
21:26:59,75  3.0808  -1.7782
21:26:59,75  3.0858  -1.7918
21:27:00,00  3.0908  -1.8055
21:27:00,25  3.1107  -1.8602
21:27:00,50  3.1107  -1.8602
21:27:00,75  3.0254  -1.8648
21:27:00,75  3.073  -1.8762
21:27:01,00  3.083  -1.9035
21:27:01,25  3.078  -1.8898
21:27:01,50  3.0929  -1.9308
21:27:01,75  3.0979  -1.9444
21:27:01,75  3.0079  -1.9351
21:27:02,00  3.0652  -1.9738
21:27:02,25  3.1129  -1.9854
21:27:02,50  3.1987  -1.9813
21:27:02,75  3.3624  -1.9454
21:27:02,75  3.4164  -1.9709
21:27:03,00  3.4655  -1.9827
21:27:03,25  3.6438  -1.9743
21:27:03,50  3.4655  -1.9827
21:27:03,75  3.5047  -1.9667
21:27:03,75  3.5441  -1.9506
21:27:04,00  3.5288  -1.9088
21:27:04,25  3.5237  -1.8949
21:27:04,50  3.5734  -1.9066
21:27:04,75  3.5734  -1.9066
21:27:04,75  3.5581  -1.8647
21:27:05,00  3.6029  -1.8623
21:27:05,25  3.5978  -1.8484
21:27:05,50  3.6029  -1.8623
21:27:05,75  3.5479  -1.8368
21:27:05,75  3.5722  -1.7784
