23:31:59.185705,1.5987053,6.629662
23:31:59.485423,1.5053047,6.630143
23:31:59.717647,1.5672742,6.6951895
23:31:59.753502,1.5672742,6.6951895
23:31:59.785844,1.5051268,6.695484
23:31:59.817857,1.5672742,6.6951895
23:31:59.853670,1.443028,6.695779
23:31:59.885869,1.4741956,6.630304
23:31:59.953790,1.4740714,6.6956315
23:31:59.985674,1.5361944,6.695337
23:32:00.017976,1.4740714,6.6956315
23:32:00.053784,1.4429578,6.7608685
23:32:00.317806,1.5053047,6.630143
23:32:00.353582,1.5359637,6.760465
23:32:00.417508,1.5987053,6.629662
23:32:00.453403,1.6290785,6.7600617
23:32:00.485571,1.5980281,6.760196
23:32:00.517593,1.6290785,6.7600617
23:32:00.554700,1.6294702,6.6948943
23:32:00.585647,1.5980281,6.760196
23:32:00.617709,1.6294702,6.6948943
23:32:00.661787,1.5364261,6.629983
23:32:00.685719,1.5987053,6.629662
23:32:00.717784,1.5675596,6.6298223
23:32:00.753688,1.5672742,6.6951895
23:32:00.785702,1.6302576,6.563882
23:32:00.817932,1.5672742,6.6951895
23:32:00.853625,1.5983661,6.6950417
23:32:00.885585,1.5983661,6.6950417
23:32:00.917494,1.6294702,6.6948943
23:32:00.953497,1.660141,6.7599273
23:32:00.985919,1.660141,6.7599273
23:32:01.017625,1.6290785,6.7600617
23:32:01.053581,1.6298633,6.6295013
23:32:01.085649,1.5983661,6.6950417
23:32:01.117658,1.5987053,6.629662
23:32:01.153831,1.5987053,6.629662
23:32:01.186044,1.6294702,6.6948943
23:32:01.217790,1.5990458,6.5640554
23:32:01.254903,1.5983661,6.6950417
23:32:01.285736,1.5980281,6.760196
23:32:01.317905,1.6605864,6.6947465
23:32:01.353871,1.6294702,6.6948943
23:32:01.385716,1.660141,6.7599273
23:32:01.417961,1.6614819,6.563708
23:32:01.453845,1.6290785,6.7600617
23:32:01.485801,1.6290785,6.7600617
23:32:01.517751,1.6294702,6.6948943
23:32:01.553802,1.6294702,6.6948943
23:32:01.585938,1.5983661,6.6950417
23:32:01.617895,1.5983661,6.6950417
23:32:01.653873,1.6294702,6.6948943
23:32:01.685983,1.6290785,6.7600617
23:32:01.717832,1.660141,6.7599273
23:32:01.753752,1.660141,6.7599273
23:32:01.787103,1.659697,6.8248835
23:32:01.817904,1.660141,6.7599273
23:32:01.853768,1.660141,6.7599273
23:32:01.885848,1.6912155,6.7597923
23:32:01.918010,1.659697,6.8248835
23:32:01.953571,1.6286881,6.825005
23:32:01.985775,1.690718,6.8247614
23:32:02.018185,1.6917148,6.694599
23:32:02.053605,1.6912155,6.7597923
23:32:02.085767,1.660141,6.7599273
23:32:02.185571,1.690718,6.8247614
23:32:02.217992,1.690718,6.8247614
23:32:02.256268,1.7217512,6.82464
23:32:02.285793,1.7217512,6.82464
23:32:02.317493,1.6912155,6.7597923
23:32:02.353662,1.7534012,6.759523
23:32:02.385642,1.7228552,6.6944513
23:32:02.417868,1.7228552,6.6944513
23:32:02.453470,1.7540079,6.6943035
23:32:02.485938,1.7234101,6.6290193
23:32:02.517883,1.6937288,6.4315577
23:32:02.552291,1.7262137,6.298432
23:32:02.617465,1.4433116,6.433159
23:32:04.585514,2.5527961,9.988864
23:32:04.617773,2.5240552,9.988408
23:32:04.651080,2.522279,10.043059
23:32:04.687613,2.4901495,10.151362
23:32:04.717889,2.4632404,10.096592
23:32:04.750205,2.4918692,10.097065
23:32:04.785885,2.4346216,10.096119
23:32:04.817898,2.40443,10.149917
23:32:04.849935,2.432993,10.150398
23:32:04.887060,2.4028518,10.204016
23:32:04.917791,2.3443637,10.2569475
23:32:04.949996,2.2577233,10.309168
23:32:05.017493,2.1738617,10.253956
23:32:05.049854,2.1738617,10.253956
23:32:05.085755,2.2306554,10.254952
23:32:05.117943,2.2306554,10.254952
23:32:05.149758,2.2022536,10.254455
23:32:05.185759,2.2009993,10.308153
23:32:05.218001,2.1714463,10.361169
23:32:05.252100,2.0855303,10.412952
23:32:05.285937,2.1419964,10.414
23:32:05.317946,2.1137583,10.413476
23:32:05.351068,2.1126485,10.466647
23:32:05.385757,2.16429,10.678817
23:32:05.418037,2.182645,11.093897
23:32:05.450271,2.1911042,10.731759
23:32:05.485985,2.1957579,11.697685
23:32:05.517901,2.2388532,12.1375265
23:32:05.549969,2.266999,12.090177
23:32:05.586112,2.2925856,12.139102
23:32:05.617947,2.3449533,12.188694
23:32:05.649821,2.449329,12.287539
23:32:05.686136,2.5013375,12.33679
23:32:05.718073,2.5817394,12.339244
23:32:05.750919,2.7178698,12.295652
23:32:05.787113,2.7696579,12.344977
23:32:05.817939,2.8772378,12.34826
23:32:05.849815,2.931082,12.349903
23:32:05.885900,3.0609283,12.44914
23:32:05.949854,3.1981785,12.405801
23:32:05.987233,3.3061757,12.409128
23:32:06.018253,3.3360677,12.362261
23:32:06.086880,3.4684436,12.414128
23:32:06.118008,3.4684436,12.414128
23:32:06.149761,3.5289252,12.320159
23:32:06.185955,3.580041,12.369705
23:32:06.218158,3.6104822,12.322623
23:32:06.249794,3.6648996,12.324267
23:32:06.286329,3.6343577,12.371363
23:32:06.318196,3.6548204,12.467613
23:32:06.350097,3.6819198,12.468456
23:32:06.386048,3.6853104,12.42081
23:32:06.417932,3.7090285,12.469299
23:32:06.449960,3.7056072,12.516811
23:32:06.487284,3.7090285,12.469299
23:32:06.517805,3.7090285,12.469299
23:32:06.549627,3.6819198,12.468456
23:32:06.586243,3.6819198,12.468456
23:32:06.617443,3.6785393,12.515962
23:32:06.650016,3.6514807,12.515112
23:32:06.685835,3.6548204,12.467613
23:32:06.717949,3.6548204,12.467613
23:32:06.749581,3.6819198,12.468456
23:32:06.786032,3.6819198,12.468456
23:32:06.817766,3.6548204,12.467613
23:32:06.849817,3.6548204,12.467613
23:32:06.885447,3.6548204,12.467613
23:32:06.917289,3.6548204,12.467613
23:32:06.949554,3.6548204,12.467613
23:32:06.985687,3.6548204,12.467613
23:32:07.017470,3.6277301,12.466771
23:32:07.049905,3.6548204,12.467613
23:32:07.085903,3.6514807,12.515112
23:32:07.117681,3.6514807,12.515112
23:32:07.149537,3.6514807,12.515112
23:32:07.185517,3.6548204,12.467613
23:32:07.217813,3.6785393,12.515962
23:32:07.250124,3.6548204,12.467613
23:32:07.286114,3.6819198,12.468456
23:32:07.318180,3.6548204,12.467613
23:32:07.349941,3.6548204,12.467613
23:32:07.385430,3.6581702,12.419973
23:32:07.417845,3.6548204,12.467613
23:32:07.450115,3.631039,12.419138
23:32:07.485997,3.6343577,12.371363
23:32:07.517774,3.6104822,12.322623
23:32:07.549859,3.580041,12.369705
23:32:07.585777,3.5528963,12.368876
23:32:07.617757,3.4986343,12.367221
23:32:07.649999,3.4413762,12.413294
23:32:07.686096,3.3602288,12.410794
23:32:07.717898,3.2819514,12.360609
23:32:07.749950,3.1442344,12.4041395
23:32:07.786048,3.034037,12.448303
23:32:07.818082,2.928819,12.397502
23:32:07.849887,2.817141,12.488913
23:32:07.886041,2.6852689,12.437454
23:32:07.917933,2.57826,12.434126
23:32:07.950166,2.4698203,12.478006
23:32:07.986049,2.3352633,12.520858
23:32:08.018016,2.2821298,12.519174
23:32:08.049881,2.3352633,12.520858
23:32:08.085823,2.175969,12.515808
23:32:08.117935,1.9913892,12.462983
23:32:08.149997,1.9905258,12.509931
23:32:08.218105,1.8055128,12.504066
23:32:08.285898,1.6469133,12.545776
23:32:08.318337,1.5945936,12.497381
23:32:08.350286,1.4368714,12.398622
23:32:08.418237,1.0388132,12.05454
23:32:08.450298,1.0672898,12.245779
23:32:08.486248,0.82629013,12.00049
23:32:08.600009,0.08101451,11.787039
